Ano do BO (RDO);Data do Acidente;Tipo do veiculo da vitima;Tipo de vitima;Tipo de acidente;Sexo;Idade da vitima
2022;23/10/2022;AUTOMOVEL;CONDUTOR;OUTROS;FEMININO;26
2023;07/02/2023;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;18
2023;07/02/2023;AUTOMOVEL;CONDUTOR;ATROPELAMENTO;FEMININO;50
2023;07/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;43
2023;07/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;71
2023;07/02/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;42
2023;06/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;NAO DISPONIVEL
2023;15/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;47
2023;04/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;30
2023;06/02/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;19
2023;06/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;26
2023;26/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;29
2023;04/02/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2023;06/02/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;50
2023;05/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;93
2023;05/01/2023;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;76
2023;05/02/2023;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;14
2023;05/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;38
2023;05/02/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;36
2023;05/02/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2023;21/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;42
2023;05/02/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;0
2023;05/02/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;35
2023;05/02/2023;AUTOMOVEL;CONDUTOR;OUTROS;FEMININO;39
2023;05/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;35
2023;05/02/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;28
2023;27/11/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;49
2023;02/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;36
2023;04/02/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;23
2023;04/02/2023;NAO DISPONIVEL;CONDUTOR;COLISAO;MASCULINO;57
2023;04/02/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;17
2023;04/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2023;04/02/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;6
2023;04/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;35
2023;04/02/2023;MOTOCICLETA;PASSAGEIRO;OUTROS;MASCULINO;64
2023;03/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;58
2023;03/02/2023;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;NAO DISPONIVEL
2023;03/02/2023;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;NAO DISPONIVEL
2023;03/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;25
2023;03/02/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;42
2023;03/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;60
2023;01/02/2023;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;21
2023;03/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;37
2023;03/02/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;58
2023;03/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;55
2023;28/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;30
2023;31/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;79
2023;02/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;61
2023;02/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2023;02/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2023;02/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2023;02/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2023;27/01/2023;BICICLETA;CONDUTOR;OUTROS;FEMININO;64
2023;02/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;32
2023;02/02/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;34
2023;30/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;60
2023;02/02/2023;BICICLETA;CONDUTOR;COLISAO;FEMININO;36
2023;02/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2023;02/02/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;20
2023;01/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2023;01/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;32
2023;01/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;27
2023;01/02/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;33
2023;01/02/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;72
2023;07/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;67
2023;29/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2023;23/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2023;31/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;43
2023;31/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;31/01/2023;OUTROS;CONDUTOR;OUTROS;MASCULINO;66
2023;30/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;30
2023;30/01/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;56
2023;31/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;NAO DISPONIVEL
2023;31/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;65
2023;31/01/2023;CAMINHAO;CONDUTOR;CHOQUE;MASCULINO;59
2023;19/01/2023;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;FEMININO;33
2023;31/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;65
2023;31/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;72
2023;30/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;63
2023;31/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;59
2023;29/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;48
2023;20/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;36
2023;31/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;82
2023;31/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;64
2023;31/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;23
2023;23/01/2023;MOTOCICLETA;NAO DISPONIVEL;COLISAO;MASCULINO;28
2023;29/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;27
2023;30/01/2023;OUTROS;PASSAGEIRO;COLISAO;FEMININO;28
2023;30/01/2023;MOTOCICLETA;PASSAGEIRO;COLISAO;MASCULINO;22
2023;30/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;35
2023;29/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;25
2023;30/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;29
2023;30/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;21
2023;05/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;80
2023;30/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;37
2023;30/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;41
2023;09/01/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2023;28/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;69
2023;29/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;FEMININO;32
2023;29/01/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;15
2023;29/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;FEMININO;54
2023;29/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;54
2023;29/01/2023;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;51
2023;29/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;39
2023;29/01/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;FEMININO;69
2023;28/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;27
2023;29/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;70
2023;29/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;19
2023;29/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;25
2023;29/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;20
2023;29/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;72
2023;29/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;FEMININO;22
2023;28/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;43
2023;29/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;43
2023;29/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;34
2023;29/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2023;29/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;22
2023;29/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;29
2023;26/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;92
2023;29/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;43
2023;29/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;64
2023;28/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2023;28/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;40
2023;28/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;28/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;25
2023;28/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2023;28/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;38
2023;28/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;57
2023;28/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;29
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;31
2023;28/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;39
2023;28/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;46
2023;28/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;20
2023;28/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;54
2023;28/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;49
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;6
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;58
2023;27/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;2
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;27
2023;14/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;65
2023;14/12/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;53
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;26
2023;27/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;53
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;45
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2023;27/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;43
2023;27/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;48
2023;27/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;61
2023;26/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;57
2023;26/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;39
2023;26/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;68
2023;26/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2023;26/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;73
2023;26/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;29
2023;26/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;25
2023;25/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;53
2023;25/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;58
2023;25/01/2023;BICICLETA;CONDUTOR;OUTROS;MASCULINO;29
2023;25/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2023;25/01/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;59
2023;21/01/2023;NAO DISPONIVEL;NAO DISPONIVEL;CHOQUE;MASCULINO;60
2023;25/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;37
2023;25/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;31
2023;25/01/2023;BICICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;33
2023;25/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2023;21/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;42
2023;25/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;30
2023;25/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;45
2023;25/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2023;25/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;37
2023;25/01/2023;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;FEMININO;26
2023;25/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;57
2023;24/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;26
2023;24/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;38
2023;24/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;64
2023;23/01/2023;AUTOMOVEL;NAO DISPONIVEL;COLISAO;FEMININO;NAO DISPONIVEL
2023;24/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2023;22/01/2023;AUTOMOVEL;NAO DISPONIVEL;OUTROS;MASCULINO;60
2023;07/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;78
2022;16/12/2022;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;44
2023;20/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;24
2023;23/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;50
2023;23/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;23
2023;23/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;12
2023;23/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;41
2023;23/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;30
2023;23/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;14
2023;23/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;83
2023;23/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;36
2023;23/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;43
2023;23/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;51
2023;23/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;37
2023;23/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;51
2023;23/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;21
2023;22/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;37
2023;20/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2023;23/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;24
2023;23/01/2023;MOTOCICLETA;NAO DISPONIVEL;COLISAO;NAO DISPONIVEL;0
2022;19/12/2022;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2023;20/01/2023;AUTOMOVEL;PASSAGEIRO;CHOQUE;FEMININO;65
2023;22/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;37
2023;22/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;45
2023;22/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;35
2023;22/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;30
2023;22/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;40
2023;21/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;45
2023;22/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;19
2023;22/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;22/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;69
2023;22/01/2023;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;35
2023;13/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;66
2023;22/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;22
2023;22/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;27
2023;22/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;25
2023;22/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;67
2023;22/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;24
2023;21/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;21
2023;21/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;29
2023;21/01/2023;AUTOMOVEL;PASSAGEIRO;OUTROS;MASCULINO;16
2023;21/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;82
2023;21/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2023;21/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;50
2023;21/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;50
2023;21/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;18
2023;21/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;81
2023;21/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;23
2023;21/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;41
2023;21/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;46
2023;20/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;20
2023;19/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;47
2023;20/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;32
2023;20/01/2023;AUTOMOVEL;PASSAGEIRO;CHOQUE;MASCULINO;18
2023;20/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;20/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;NAO DISPONIVEL;NAO DISPONIVEL
2023;20/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;20/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;56
2023;20/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;18
2023;19/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2023;20/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;21
2023;20/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;42
2022;24/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;71
2023;27/10/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2023;20/01/2023;BICICLETA;CONDUTOR;OUTROS;MASCULINO;47
2023;19/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;28
2023;19/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;89
2023;19/01/2023;CAMINHAO;CONDUTOR;OUTROS;MASCULINO;47
2023;19/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;20
2023;07/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;69
2023;08/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;75
2023;19/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;37
2023;19/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;MASCULINO;79
2023;19/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;57
2023;19/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;25
2023;19/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;73
2023;18/01/2023;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;82
2023;18/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;43
2023;17/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;62
2023;18/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;57
2023;18/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;43
2023;05/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;29
2022;25/11/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;39
2023;17/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;87
2023;16/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;66
2023;17/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;59
2023;17/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;20
2023;16/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;17/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;54
2023;17/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;54
2023;17/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;32
2023;08/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;34
2023;16/01/2023;AUTOMOVEL;PASSAGEIRO;COLISAO;FEMININO;60
2023;12/01/2023;BICICLETA;CONDUTOR;OUTROS;MASCULINO;28
2023;16/01/2023;CAMINHAO;PASSAGEIRO;CHOQUE;MASCULINO;45
2023;16/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2023;16/01/2023;BICICLETA;CONDUTOR;ATROPELAMENTO;MASCULINO;69
2023;16/01/2023;CAMINHAO;CONDUTOR;COLISAO;MASCULINO;70
2022;25/08/2022;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;FEMININO;19
2023;02/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;48
2023;26/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;89
2023;16/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;68
2023;14/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;55
2023;15/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;FEMININO;43
2023;16/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;29
2023;16/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;27
2023;16/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;FEMININO;29
2023;11/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;68
2023;15/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;18
2023;15/01/2023;AUTOMOVEL;CONDUTOR;COLISAO;MASCULINO;24
2023;15/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;35
2023;15/01/2023;MOTOCICLETA;CONDUTOR;OUTROS;MASCULINO;28
2023;15/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;17
2023;15/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;29
2023;15/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;34
2023;15/01/2023;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;16
2023;15/01/2023;MOTOCICLETA;PASSAGEIRO;COLISAO;FEMININO;38
2023;15/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;42
2023;15/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;22
2023;14/01/2023;BICICLETA;CONDUTOR;COLISAO;MASCULINO;72
2023;15/01/2023;MOTOCICLETA;CONDUTOR;CHOQUE;MASCULINO;27
2023;14/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;NAO DISPONIVEL
2023;31/12/2022;PEDESTRE;PEDESTRE;ATROPELAMENTO;FEMININO;84
2023;14/01/2023;PEDESTRE;PEDESTRE;ATROPELAMENTO;MASCULINO;49
2023;14/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;41
2023;14/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;41
2023;13/01/2023;MOTOCICLETA;CONDUTOR;NAO DISPONIVEL;MASCULINO;22
2023;14/01/2023;AUTOMOVEL;CONDUTOR;OUTROS;MASCULINO;NAO DISPONIVEL
2023;14/01/2023;MOTOCICLETA;CONDUTOR;COLISAO;MASCULINO;28
2023;14/01/2023;AUTOMOVEL;CONDUTOR;CHOQUE;MASCULINO;37
2023;07/01/2023;NAO DISPONIVEL;NAO DISPONIVEL;NAO DISPONIVEL;MASCULINO;26
